entity:pedigree_id	FamilyID	FatherID	MotherID	Population	Sex	Superpopulation
HG02291	PEL51	0	0	PEL	1	AMR
HG02292	PEL51	0	0	PEL	2	AMR
HG02293	PEL51	HG02291	HG02292	PEL	2	AMR
HG02298	PEL52	0	0	PEL	2	AMR
HG02299	PEL52	0	0	PEL	1	AMR
HG02300	PEL52	HG02299	HG02298	PEL	1	AMR
HG02301	PEL53	0	0	PEL	2	AMR
HG02302	PEL53	0	0	PEL	1	AMR
HG02303	PEL53	HG02302	HG02301	PEL	2	AMR
HG02304	PEL54	0	0	PEL	1	AMR
HG02307	BB23	0	0	ACB	1	AFR
HG02308	BB23	0	0	ACB	2	AFR
HG02309	BB25	0	0	ACB	2	AFR
HG02312	PEL55	0	0	PEL	2	AMR
HG02314	BB22	0	0	ACB	1	AFR
HG02315	BB22	0	0	ACB	2	AFR
HG02316	BB27	HG02317	HG02318	ACB	1	AFR
HG02317	BB27	0	0	ACB	1	AFR
HG02318	BB27	0	0	ACB	2	AFR
HG02321	BB24	HG02281	HG02282	ACB	2	AFR
HG02322	BB28	0	0	ACB	2	AFR
HG02323	BB29	0	0	ACB	1	AFR
HG02325	BB30	0	0	ACB	2	AFR
HG02330	BB33	0	0	ACB	1	AFR
HG02332	BB16	0	0	ACB	1	AFR
HG02334	BB32	0	0	ACB	1	AFR
HG02337	BB31	0	0	ACB	2	AFR
HG02339	BB34	0	0	ACB	2	AFR
HG02343	BB35	0	0	ACB	1	AFR
HG02345	PEL56	0	0	PEL	2	AMR
HG02348	PEL57	0	0	PEL	2	AMR
HG02351	HG02351	0	0	CDX	1	EAS
HG02353	HG02353	0	0	CDX	1	EAS
HG02355	HG02355	0	0	CDX	1	EAS
HG02356	HG02356	0	0	CDX	1	EAS
HG02360	HG02360	0	0	CDX	1	EAS
HG02364	HG02364	0	0	CDX	1	EAS
HG02367	HG02367	0	0	CDX	1	EAS
HG02371	CDX2	0	0	CDX	1	EAS
HG02373	HG02373	0	0	CDX	1	EAS
HG02374	HG02374	0	0	CDX	1	EAS
HG02375	HG02375	0	0	CDX	1	EAS
HG02379	HG02379	0	0	CDX	1	EAS
HG02380	HG02380	0	0	CDX	1	EAS
HG02382	HG02382	0	0	CDX	1	EAS
HG02383	HG02383	0	0	CDX	1	EAS
HG02384	HG02384	0	0	CDX	1	EAS
HG02385	HG02385	0	0	CDX	1	EAS
HG02386	HG02386	0	0	CDX	1	EAS
HG02389	HG02389	0	0	CDX	1	EAS
HG02390	HG02390	0	0	CDX	1	EAS
HG02391	HG02391	0	0	CDX	1	EAS
HG02392	HG02392	0	0	CDX	1	EAS
HG02394	HG02394	0	0	CDX	1	EAS
HG02395	HG02395	0	0	CDX	1	EAS
HG02396	HG02396	0	0	CDX	1	EAS
HG02397	HG02397	0	0	CDX	1	EAS
HG02398	HG02398	0	0	CDX	1	EAS
HG02399	HG02399	0	0	CDX	1	EAS
HG02401	HG02401	0	0	CDX	1	EAS
HG02402	HG02402	0	0	CDX	1	EAS
HG02406	HG02406	0	0	CDX	1	EAS
HG02407	HG02407	0	0	CDX	1	EAS
HG02408	HG02408	0	0	CDX	1	EAS
HG02409	HG02409	0	0	CDX	1	EAS
HG02410	HG02410	0	0	CDX	1	EAS
HG02419	BB36	0	0	ACB	2	AFR
HG02420	BB37	0	0	ACB	1	AFR
HG02425	PEL59	0	0	PEL	2	AMR
HG02427	BB37	0	0	ACB	2	AFR
HG02429	BB39	0	0	ACB	1	AFR
HG02433	BB41	0	0	ACB	1	AFR
HG02439	BB42	0	0	ACB	1	AFR
HG02442	BB43	0	0	ACB	1	AFR
HG02445	BB44	0	0	ACB	1	AFR
HG02449	BB46	0	0	ACB	1	AFR
HG02450	BB46	0	0	ACB	2	AFR
HG02451	BB46	HG02449	HG02450	ACB	2	AFR
HG02455	BB48	0	0	ACB	1	AFR
HG02461	GB15	0	0	GWD	1	AFR
HG02462	GB15	0	0	GWD	2	AFR
HG02463	GB15	HG02461	HG02462	GWD	1	AFR
HG02464	GB16	0	0	GWD	1	AFR
HG02465	GB16	0	0	GWD	2	AFR
HG02466	GB16	HG02464	HG02465	GWD	1	AFR
HG02470	BB49	0	0	ACB	1	AFR
HG02471	BB49	0	0	ACB	2	AFR
HG02476	BB51	0	0	ACB	2	AFR
HG02477	BB52	0	0	ACB	2	AFR
HG02479	BB53	0	0	ACB	2	AFR
HG02481	BB54	0	0	ACB	1	AFR
HG02484	BB55	0	0	ACB	1	AFR
HG02485	BB55	0	0	ACB	2	AFR
HG02489	BB45	0	0	ACB	1	AFR
HG02490	PK06	0	0	PJL	1	SAS
HG02491	PK06	0	0	PJL	2	SAS
HG02492	PK06	HG02490	HG02491	PJL	1	SAS
HG02493	PK07	0	0	PJL	1	SAS
HG02494	PK07	0	0	PJL	2	SAS
HG02495	PK07	HG02493	HG02494	PJL	2	SAS
HG02496	BB57	0	0	ACB	1	AFR
HG02497	BB57	0	0	ACB	2	AFR
HG02501	BB58	0	0	ACB	1	AFR
HG02502	BB58	0	0	ACB	2	AFR
HG02505	BB59	0	0	ACB	2	AFR
HG02508	BB60	0	0	ACB	2	AFR
HG02511	BB56	0	0	ACB	2	AFR
HG02512	VN087	0	0	KHV	1	EAS
HG02513	VN087	0	0	KHV	2	EAS
HG02514	VN087	HG02512	HG02513	KHV	1	EAS
HG02521	VN090	0	0	KHV	1	EAS
HG02522	VN090	0	0	KHV	2	EAS
HG02523	VN090	HG02521	HG02522	KHV	2	EAS
HG02524	VN91	0	0	KHV	1	EAS
HG02525	VN91	0	0	KHV	2	EAS
HG02526	VN91	HG02524	HG02525	KHV	2	EAS
HG02536	BB61	0	0	ACB	1	AFR
HG02537	BB61	0	0	ACB	2	AFR
HG02541	BB63	0	0	ACB	1	AFR
HG02545	BB64	0	0	ACB	1	AFR
HG02546	BB64	0	0	ACB	2	AFR
HG02549	BB65	0	0	ACB	2	AFR
HG02554	BB67	0	0	ACB	1	AFR
HG02555	BB67	0	0	ACB	2	AFR
HG02557	BB68	0	0	ACB	1	AFR
HG02558	BB68	0	0	ACB	2	AFR
HG02561	GB18	0	0	GWD	1	AFR
HG02562	GB18	0	0	GWD	2	AFR
HG02563	GB18	HG02561	HG02562	GWD	1	AFR
HG02568	GB20	0	0	GWD	2	AFR
HG02569	GB20	HG02567	HG02568	GWD	1	AFR
HG02570	GB21	0	0	GWD	1	AFR
HG02571	GB21	0	0	GWD	2	AFR
HG02572	GB21	HG02570	HG02571	GWD	1	AFR
HG02573	GB22	0	0	GWD	1	AFR
HG02574	GB22	0	0	GWD	2	AFR
HG02575	GB22	HG02573	HG02574	GWD	1	AFR
HG02577	BB69	0	0	ACB	2	AFR
HG02580	BB70	0	0	ACB	2	AFR
HG02582	GB23	0	0	GWD	1	AFR
HG02583	GB23	0	0	GWD	2	AFR
HG02584	GB23	HG02582	HG02583	GWD	1	AFR
HG02585	GB24	0	0	GWD	1	AFR
HG02586	GB24	0	0	GWD	2	AFR
HG02587	GB24	HG02585	HG02586	GWD	2	AFR
HG02588	GB25	0	0	GWD	1	AFR
HG02589	GB25	0	0	GWD	2	AFR
HG02590	GB25	HG02588	HG02589	GWD	1	AFR
HG02594	GB27	0	0	GWD	1	AFR
HG02595	GB27	0	0	GWD	2	AFR
HG02596	GB27	HG02594	HG02595	GWD	1	AFR
HG02597	PK08	0	0	PJL	1	SAS
HG02600	PK09	0	0	PJL	1	SAS
HG02601	PK09	0	0	PJL	2	SAS
HG02602	PK09	HG02600	HG02601	PJL	1	SAS
HG02603	PK10	0	0	PJL	1	SAS
HG02604	PK10	0	0	PJL	2	SAS
HG02605	PK10	HG02603	HG02604	PJL	2	SAS
HG02610	GB28	0	0	GWD	1	AFR
HG02611	GB28	0	0	GWD	2	AFR
HG02612	GB28	HG02610	HG02611	GWD	1	AFR
HG02613	GB29	0	0	GWD	1	AFR
HG02614	GB29	0	0	GWD	2	AFR
HG02615	GB29	HG02613	HG02614	GWD	2	AFR
HG02620	GB31	0	0	GWD	1	AFR
HG02621	GB31	0	0	GWD	2	AFR
HG02622	GB31	HG02620	HG02621	GWD	2	AFR
HG02623	GB32	0	0	GWD	1	AFR
HG02624	GB32	0	0	GWD	2	AFR
HG02625	GB32	HG02623	HG02624	GWD	1	AFR
HG02628	GB33	0	0	GWD	1	AFR
HG02629	GB33	0	0	GWD	2	AFR
HG02630	GB33	HG02628	HG02629	GWD	2	AFR
HG02634	GB35	0	0	GWD	1	AFR
HG02635	GB35	0	0	GWD	2	AFR
HG02636	GB35	HG02634	HG02635	GWD	1	AFR
HG02642	GB37	0	0	GWD	1	AFR
HG02643	GB37	0	0	GWD	2	AFR
HG02644	GB37	HG02642	HG02643	GWD	1	AFR
HG02645	GB38	0	0	GWD	1	AFR
HG02646	GB38	0	0	GWD	2	AFR
HG02647	GB38	HG02645	HG02646	GWD	1	AFR
HG02648	PK11	0	0	PJL	1	SAS
HG02649	PK11	0	0	PJL	2	SAS
HG02650	PK11	HG02648	HG02649	PJL	1	SAS
HG02651	PK12	0	0	PJL	1	SAS
HG02652	PK12	0	0	PJL	2	SAS
HG02653	PK12	HG02651	HG02652	PJL	2	SAS
HG02654	PK13	0	0	PJL	1	SAS
HG02655	PK13	0	0	PJL	2	SAS
HG02656	PK13	HG02654	HG02655	PJL	1	SAS
HG02657	PK14	0	0	PJL	1	SAS
HG02658	PK14	0	0	PJL	2	SAS
HG02659	PK14	HG02657	HG02658	PJL	2	SAS
HG02660	PK15	0	0	PJL	1	SAS
HG02661	PK15	0	0	PJL	2	SAS
HG02662	PK15	HG02660	HG02661	PJL	2	SAS
HG02666	GB40	0	0	GWD	1	AFR
HG02667	GB40	0	0	GWD	2	AFR
HG02668	GB40	HG02666	HG02667	GWD	1	AFR
HG02675	GB43	0	0	GWD	1	AFR
HG02676	GB43	0	0	GWD	2	AFR
HG02677	GB43	HG02675	HG02676	GWD	2	AFR
HG02678	GB44	0	0	GWD	1	AFR
HG02679	GB44	0	0	GWD	2	AFR
HG02680	GB44	HG02678	HG02679	GWD	2	AFR
HG02681	PK16	0	0	PJL	1	SAS
HG02682	PK16	0	0	PJL	2	SAS
HG02683	PK16	HG02681	HG02682	PJL	2	SAS
HG02684	PK17	0	0	PJL	1	SAS
HG02685	PK17	0	0	PJL	2	SAS
HG02686	PK17	HG02684	HG02685	PJL	1	SAS
HG02687	PK18	0	0	PJL	1	SAS
HG02688	PK18	0	0	PJL	2	SAS
HG02689	PK18	HG02687	HG02688	PJL	1	SAS
HG02690	PK19	0	0	PJL	1	SAS
HG02691	PK19	0	0	PJL	2	SAS
HG02692	PK19	HG02690	HG02691	PJL	2	SAS
HG02694	PK20	0	0	PJL	2	SAS
HG02696	PK21	0	0	PJL	1	SAS
HG02697	PK21	0	0	PJL	2	SAS
HG02698	PK21	HG02696	HG02697	PJL	1	SAS
HG02699	PK22	0	0	PJL	1	SAS
HG02700	PK22	0	0	PJL	2	SAS
HG02701	PK22	HG02699	HG02700	PJL	1	SAS
HG02702	GB45	0	0	GWD	1	AFR
HG02703	GB45	0	0	GWD	2	AFR
HG02704	GB45	HG02702	HG02703	GWD	2	AFR
HG02715	GB50	0	0	GWD	1	AFR
HG02716	GB50	0	0	GWD	2	AFR
HG02717	GB50	HG02715	HG02716	GWD	1	AFR
HG02721	GB52	0	0	GWD	1	AFR
HG02722	GB52	0	0	GWD	2	AFR
HG02723	GB52	HG02721	HG02722	GWD	2	AFR
HG02724	PK23	0	0	PJL	1	SAS
HG02725	PK23	0	0	PJL	2	SAS
HG02726	PK23	HG02724	HG02725	PJL	2	SAS
HG02727	PK24	0	0	PJL	1	SAS
HG02728	PK24	0	0	PJL	2	SAS
HG02729	PK24	HG02727	HG02728	PJL	1	SAS
HG02731	PK25	0	0	PJL	2	SAS
HG02733	PK26	0	0	PJL	1	SAS
HG02734	PK26	0	0	PJL	2	SAS
HG02735	PK26	HG02733	HG02734	PJL	1	SAS
HG02736	PK27	0	0	PJL	1	SAS
HG02737	PK27	0	0	PJL	2	SAS
HG02738	PK27	HG02736	HG02737	PJL	1	SAS
HG02756	GB53	0	0	GWD	1	AFR
HG02757	GB53	0	0	GWD	2	AFR
HG02759	GB54	0	0	GWD	1	AFR
HG02760	GB54	0	0	GWD	2	AFR
HG02761	GB54	HG02759	HG02760	GWD	2	AFR
HG02762	GB55	0	0	GWD	1	AFR
HG02763	GB55	0	0	GWD	2	AFR
HG02764	GB55	HG02762	HG02763	GWD	1	AFR
HG02768	GB57	0	0	GWD	1	AFR
HG02769	GB57	0	0	GWD	2	AFR
HG02770	GB57	HG02768	HG02769	GWD	2	AFR
HG02771	GB58	0	0	GWD	1	AFR
HG02772	GB58	0	0	GWD	2	AFR
HG02773	GB58	HG02771	HG02772	GWD	1	AFR
HG02774	PK28	0	0	PJL	1	SAS
HG02775	PK28	0	0	PJL	2	SAS
HG02776	PK28	HG02774	HG02775	PJL	2	SAS
HG02778	PK29	0	0	PJL	2	SAS
HG02780	PK30	0	0	PJL	1	SAS
HG02783	PK31	0	0	PJL	1	SAS
HG02784	PK31	0	0	PJL	2	SAS
HG02785	PK31	HG02783	HG02784	PJL	2	SAS
HG02786	PK32	0	0	PJL	1	SAS
HG02787	PK32	0	0	PJL	2	SAS
HG02788	PK32	HG02786	HG02787	PJL	2	SAS
HG02789	PK33	0	0	PJL	1	SAS
HG02790	PK33	0	0	PJL	2	SAS
HG02791	PK33	HG02789	HG02790	PJL	1	SAS
HG02792	PK34	0	0	PJL	1	SAS
HG02793	PK34	0	0	PJL	2	SAS
HG02794	PK34	HG02792	HG02793	PJL	1	SAS
HG02798	GB60	0	0	GWD	1	AFR
HG02799	GB60	0	0	GWD	2	AFR
HG02800	GB60	HG02798	HG02799	GWD	1	AFR
HG02804	GB62	0	0	GWD	1	AFR
HG02805	GB62	0	0	GWD	2	AFR
HG02806	GB62	HG02804	HG02805	GWD	2	AFR
HG02807	GB63	0	0	GWD	1	AFR
HG02808	GB63	0	0	GWD	2	AFR
HG02809	GB63	HG02807	HG02808	GWD	2	AFR
HG02810	GB64	0	0	GWD	1	AFR
HG02811	GB64	0	0	GWD	2	AFR
HG02812	GB64	HG02810	HG02811	GWD	1	AFR
HG02813	GB65	0	0	GWD	1	AFR
HG02814	GB65	0	0	GWD	2	AFR
HG02815	GB65	HG02813	HG02814	GWD	1	AFR
HG02816	GB66	0	0	GWD	1	AFR
HG02817	GB66	0	0	GWD	2	AFR
HG02818	GB66	HG02816	HG02817	GWD	2	AFR
HG02819	GB67	0	0	GWD	1	AFR
HG02820	GB67	0	0	GWD	2	AFR
HG02821	GB67	HG02819	HG02820	GWD	1	AFR
HG02836	GB73	0	0	GWD	1	AFR
HG02837	GB73	0	0	GWD	2	AFR
HG02838	GB73	HG02836	HG02837	GWD	1	AFR
HG02839	GB74	0	0	GWD	1	AFR
HG02840	GB74	0	0	GWD	2	AFR
HG02841	GB74	HG02839	HG02840	GWD	2	AFR
HG02851	GB78	0	0	GWD	1	AFR
HG02852	GB78	0	0	GWD	2	AFR
HG02853	GB78	HG02851	HG02852	GWD	1	AFR
HG02854	GB79	0	0	GWD	1	AFR
HG02855	GB79	0	0	GWD	2	AFR
HG02856	GB79	HG02854	HG02855	GWD	1	AFR
HG02860	GB81	0	0	GWD	1	AFR
HG02861	GB81	0	0	GWD	2	AFR
HG02862	GB81	HG02860	HG02861	GWD	2	AFR
HG02869	GB84	0	0	GWD	1	AFR
HG02870	GB84	0	0	GWD	2	AFR
HG02871	GB84	HG02869	HG02870	GWD	2	AFR
HG02878	GB87	0	0	GWD	1	AFR
HG02879	GB87	0	0	GWD	2	AFR
HG02880	GB87	HG02878	HG02879	GWD	2	AFR
HG02881	GB88	0	0	GWD	1	AFR
HG02882	GB88	0	0	GWD	2	AFR
HG02883	GB88	HG02881	HG02882	GWD	1	AFR
HG02884	GB89	0	0	GWD	1	AFR
HG02885	GB89	0	0	GWD	2	AFR
HG02886	GB89	HG02884	HG02885	GWD	2	AFR
HG02887	GB90	0	0	GWD	1	AFR
HG02888	GB90	0	0	GWD	2	AFR
HG02889	GB90	HG02887	HG02888	GWD	2	AFR
HG02890	GB91	0	0	GWD	1	AFR
HG02891	GB91	0	0	GWD	2	AFR
HG02892	GB91	HG02890	HG02891	GWD	1	AFR
HG02895	GB93	0	0	GWD	1	AFR
HG02896	GB93	0	0	GWD	2	AFR
HG02897	GB93	HG02895	HG02896	GWD	2	AFR
HG02922	NG06	0	0	ESN	2	AFR
HG02923	NG06	0	0	ESN	1	AFR
HG02924	NG06	HG02923	HG02922	ESN	1	AFR
HG02938	NG11	0	0	ESN	1	AFR
HG02941	NG12	0	0	ESN	1	AFR
HG02943	NG13	0	0	ESN	2	AFR
HG02944	NG13	0	0	ESN	1	AFR
HG02945	NG13	HG02944	HG02943	ESN	2	AFR
HG02946	NG14	0	0	ESN	2	AFR
HG02947	NG14	0	0	ESN	1	AFR
HG02948	NG14	HG02947	HG02946	ESN	1	AFR
HG02952	NG16	0	0	ESN	2	AFR
HG02953	NG16	0	0	ESN	1	AFR
HG02954	NG16	HG02953	HG02952	ESN	1	AFR
HG02964	NG20	0	0	ESN	2	AFR
HG02965	NG20	0	0	ESN	1	AFR
HG02966	NG20	HG02965	HG02964	ESN	1	AFR
HG02968	NG21	0	0	ESN	1	AFR
HG02970	NG22	0	0	ESN	2	AFR
HG02971	NG22	0	0	ESN	1	AFR
HG02972	NG22	HG02971	HG02970	ESN	1	AFR
HG02973	NG23	0	0	ESN	1	AFR
HG02974	NG23	0	0	ESN	2	AFR
HG02975	NG23	HG02973	HG02974	ESN	1	AFR
HG02976	NG24	0	0	ESN	2	AFR
HG02977	NG24	0	0	ESN	1	AFR
HG02978	NG24	HG02977	HG02976	ESN	2	AFR
HG02979	NG25	0	0	ESN	2	AFR
HG02980	NG25	HG02981	HG02979	ESN	1	AFR
HG02981	NG25	0	0	ESN	1	AFR
HG02982	GB97	0	0	GWD	1	AFR
HG02983	GB97	0	0	GWD	2	AFR
HG02984	GB97	HG02982	HG02983	GWD	1	AFR
HG03006	BD01	0	0	BEB	1	SAS
HG03007	BD01	0	0	BEB	2	SAS
HG03008	BD01	HG03006	HG03007	BEB	1	SAS
HG03009	HG03009	0	0	BEB	1	SAS
HG03012	BD3	0	0	BEB	1	SAS
HG03015	PK35	0	0	PJL	1	SAS
HG03016	PK35	0	0	PJL	2	SAS
HG03017	PK35	HG03015	HG03016	PJL	1	SAS
HG03018	PK36	0	0	PJL	1	SAS
HG03019	PK36	0	0	PJL	2	SAS
HG03021	PK37	0	0	PJL	1	SAS
HG03022	HG03022	0	0	PJL	2	SAS
HG03024	GB105	0	0	GWD	1	AFR
HG03025	GB105	0	0	GWD	2	AFR
HG03026	GB105	HG03024	HG03025	GWD	2	AFR
HG03027	GB106	0	0	GWD	1	AFR
HG03028	GB106	0	0	GWD	2	AFR
HG03029	GB106	HG03027	HG03028	GWD	1	AFR
HG03033	GB108	0	0	GWD	1	AFR
HG03034	GB108	0	0	GWD	2	AFR
HG03035	GB108	HG03033	HG03034	GWD	1	AFR
HG03039	GB110	0	0	GWD	1	AFR
HG03040	GB110	0	0	GWD	2	AFR
HG03041	GB110	HG03039	HG03040	GWD	2	AFR
HG03045	GB112	0	0	GWD	1	AFR
HG03046	GB112	0	0	GWD	2	AFR
HG03047	GB112	HG03045	HG03046	GWD	2	AFR
HG03048	GB113	0	0	GWD	1	AFR
HG03049	GB113	0	0	GWD	2	AFR
HG03050	GB113	HG03048	HG03049	GWD	1	AFR
HG03052	SL01	0	0	MSL	2	AFR
HG03054	SL02	0	0	MSL	1	AFR
HG03055	SL02	0	0	MSL	2	AFR
HG03056	SL02	HG03054	HG03055	MSL	1	AFR
HG03057	HG03057	0	0	MSL	1	AFR
HG03058	SL03	0	0	MSL	2	AFR
HG03060	HG03060	0	0	MSL	1	AFR
HG03061	SL04	0	0	MSL	2	AFR
HG03063	SL05	0	0	MSL	1	AFR
HG03064	SL05	0	0	MSL	2	AFR
HG03065	SL05	HG03063	HG03064	MSL	1	AFR
HG03066	SL06	0	0	MSL	1	AFR
HG03069	SL07	0	0	MSL	1	AFR
HG03072	SL08	0	0	MSL	1	AFR
HG03073	SL08	0	0	MSL	2	AFR
HG03074	HG03074	0	0	MSL	1	AFR
HG03077	HG03077	0	0	MSL	1	AFR
HG03078	HG03078	0	0	MSL	1	AFR
HG03079	SL10	0	0	MSL	2	AFR
HG03081	SL11	0	0	MSL	1	AFR
HG03082	SL11	0	0	MSL	2	AFR
HG03084	HG03084	0	0	MSL	1	AFR
HG03085	HG03085	0	0	MSL	2	AFR
HG03086	HG03086	0	0	MSL	2	AFR
HG03088	SL13	0	0	MSL	2	AFR
HG03091	SL14	0	0	MSL	2	AFR
HG03095	SL15	0	0	MSL	2	AFR
HG03096	SL16	0	0	MSL	1	AFR
HG03097	SL16	0	0	MSL	2	AFR
HG03098	SL16	HG03096	HG03097	MSL	1	AFR
HG03099	NG26	0	0	ESN	2	AFR
HG03100	NG26	0	0	ESN	1	AFR
HG03101	NG26	HG03100	HG03099	ESN	1	AFR
HG03103	NG27	0	0	ESN	1	AFR
HG03105	NG28	0	0	ESN	2	AFR
HG03108	NG29	0	0	ESN	2	AFR
HG03109	NG29	0	0	ESN	1	AFR
HG03110	NG29	HG03109	HG03108	ESN	2	AFR
HG03111	NG30	0	0	ESN	2	AFR
HG03112	NG30	0	0	ESN	1	AFR
HG03113	NG30	HG03112	HG03111	ESN	2	AFR
HG03114	NG31	0	0	ESN	2	AFR
HG03115	NG31	0	0	ESN	1	AFR
HG03116	NG31	HG03115	HG03114	ESN	2	AFR
HG03117	NG32	0	0	ESN	2	AFR
HG03118	NG32	0	0	ESN	1	AFR
HG03119	NG32	HG03118	HG03117	ESN	2	AFR
HG03120	NG33	0	0	ESN	1	AFR
HG03121	NG33	0	0	ESN	2	AFR
HG03122	NG33	HG03120	HG03121	ESN	1	AFR
HG03123	NG34	0	0	ESN	2	AFR
HG03124	NG34	0	0	ESN	1	AFR
