type	FP	TP	FN	TP.baseline	precision	recall	F1	qual	exp	method	sample	region	eval	min.cov
INS	798	1870	1784	1862	0.7009	0.5107	0.5909	10	hgsvc	vg	HG00514	highconf	geno	0.5
DEL	208	2160	552	2159	0.9122	0.7964	0.8504	10	hgsvc	vg	HG00514	highconf	geno	0.5
Total	975	3987	2379	3978	0.8035	0.6258	0.7036	12	hgsvc	vg	HG00514	highconf	geno	0.5
INS	771	1831	1823	1823	0.7037	0.5	0.5846	12	hgsvc	vg	HG00514	highconf	geno	0.5
DEL	204	2156	556	2155	0.9136	0.7949	0.8501	12	hgsvc	vg	HG00514	highconf	geno	0.5
Total	911	3858	2508	3849	0.809	0.6055	0.6926	14	hgsvc	vg	HG00514	highconf	geno	0.5
INS	718	1725	1929	1717	0.7061	0.4709	0.565	14	hgsvc	vg	HG00514	highconf	geno	0.5
DEL	193	2133	579	2132	0.917	0.7864	0.8467	14	hgsvc	vg	HG00514	highconf	geno	0.5
Total	758	3639	2725	3632	0.8276	0.5713	0.676	21	hgsvc	vg	HG00514	highconf	geno	0.5
INS	582	1554	2098	1548	0.7275	0.4246	0.5362	21	hgsvc	vg	HG00514	highconf	geno	0.5
DEL	176	2085	627	2084	0.9222	0.7687	0.8385	21	hgsvc	vg	HG00514	highconf	geno	0.5
Total	619	3437	2925	3432	0.8474	0.5399	0.6596	27	hgsvc	vg	HG00514	highconf	geno	0.5
INS	461	1421	2229	1417	0.755	0.3886	0.5131	27	hgsvc	vg	HG00514	highconf	geno	0.5
DEL	158	2016	696	2015	0.9273	0.7433	0.8252	27	hgsvc	vg	HG00514	highconf	geno	0.5
Total	559	3196	3165	3192	0.8511	0.5021	0.6316	35	hgsvc	vg	HG00514	highconf	geno	0.5
INS	413	1305	2344	1302	0.7596	0.3571	0.4858	35	hgsvc	vg	HG00514	highconf	geno	0.5
DEL	146	1891	821	1890	0.9283	0.6972	0.7963	35	hgsvc	vg	HG00514	highconf	geno	0.5
Total	457	2794	3566	2791	0.8594	0.439	0.5811	45	hgsvc	vg	HG00514	highconf	geno	0.5
INS	332	1102	2546	1100	0.7685	0.3017	0.4333	45	hgsvc	vg	HG00514	highconf	geno	0.5
DEL	125	1692	1020	1691	0.9312	0.6238	0.7471	45	hgsvc	vg	HG00514	highconf	geno	0.5
Total	412	2595	3765	2592	0.863	0.4077	0.5538	50	hgsvc	vg	HG00514	highconf	geno	0.5
INS	292	1017	2631	1015	0.7769	0.2784	0.4099	50	hgsvc	vg	HG00514	highconf	geno	0.5
DEL	120	1578	1134	1577	0.9293	0.5817	0.7155	50	hgsvc	vg	HG00514	highconf	geno	0.5
Total	331	2194	4166	2191	0.8689	0.3447	0.4936	60	hgsvc	vg	HG00514	highconf	geno	0.5
INS	230	882	2766	880	0.7932	0.2414	0.3701	60	hgsvc	vg	HG00514	highconf	geno	0.5
DEL	101	1312	1400	1311	0.9285	0.4836	0.636	60	hgsvc	vg	HG00514	highconf	geno	0.5
Total	253	1683	4676	1681	0.8693	0.2644	0.4055	75	hgsvc	vg	HG00514	highconf	geno	0.5
INS	171	688	2959	687	0.8009	0.1884	0.305	75	hgsvc	vg	HG00514	highconf	geno	0.5
DEL	82	995	1717	994	0.9239	0.3667	0.525	75	hgsvc	vg	HG00514	highconf	geno	0.5
Total	208	1354	5005	1352	0.8668	0.2127	0.3416	90	hgsvc	vg	HG00514	highconf	geno	0.5
INS	139	548	3099	547	0.7977	0.15	0.2525	90	hgsvc	vg	HG00514	highconf	geno	0.5
DEL	69	806	1906	805	0.9211	0.2969	0.4491	90	hgsvc	vg	HG00514	highconf	geno	0.5
Total	177	1234	5125	1232	0.8746	0.1938	0.3173	99	hgsvc	vg	HG00514	highconf	geno	0.5
INS	113	479	3168	478	0.8091	0.1311	0.2256	99	hgsvc	vg	HG00514	highconf	geno	0.5
DEL	64	755	1957	754	0.9219	0.2781	0.4273	99	hgsvc	vg	HG00514	highconf	geno	0.5
Total	158	1103	5256	1101	0.8747	0.1732	0.2891	110	hgsvc	vg	HG00514	highconf	geno	0.5
INS	105	419	3228	418	0.7996	0.1146	0.2005	110	hgsvc	vg	HG00514	highconf	geno	0.5
DEL	53	684	2028	683	0.9281	0.2519	0.3963	110	hgsvc	vg	HG00514	highconf	geno	0.5
Total	126	856	5502	855	0.8717	0.1345	0.233	133	hgsvc	vg	HG00514	highconf	geno	0.5
INS	82	311	3335	311	0.7913	0.0853	0.154	133	hgsvc	vg	HG00514	highconf	geno	0.5
DEL	44	545	2167	544	0.9253	0.2007	0.3299	133	hgsvc	vg	HG00514	highconf	geno	0.5
Total	85	592	5765	592	0.8744	0.0931	0.1683	167	hgsvc	vg	HG00514	highconf	geno	0.5
INS	53	205	3441	205	0.7946	0.0562	0.105	167	hgsvc	vg	HG00514	highconf	geno	0.5
DEL	32	387	2324	387	0.9236	0.1428	0.2474	167	hgsvc	vg	HG00514	highconf	geno	0.5
Total	73	529	5828	529	0.8787	0.0832	0.152	180	hgsvc	vg	HG00514	highconf	geno	0.5
INS	45	176	3470	176	0.7964	0.0483	0.0911	180	hgsvc	vg	HG00514	highconf	geno	0.5
DEL	28	353	2358	353	0.9265	0.1302	0.2283	180	hgsvc	vg	HG00514	highconf	geno	0.5
Total	28	191	6166	191	0.8721	0.03	0.058	250	hgsvc	vg	HG00514	highconf	geno	0.5
INS	18	69	3577	69	0.7931	0.0189	0.0369	250	hgsvc	vg	HG00514	highconf	geno	0.5
DEL	10	122	2589	122	0.9242	0.045	0.0858	250	hgsvc	vg	HG00514	highconf	geno	0.5
Total	0	0	6357	0	NA	0	NA	350	hgsvc	vg	HG00514	highconf	geno	0.5
INS	0	0	3646	0	NA	0	NA	350	hgsvc	vg	HG00514	highconf	geno	0.5
DEL	0	0	2711	0	NA	0	NA	350	hgsvc	vg	HG00514	highconf	geno	0.5
Total	0	0	6357	0	NA	0	NA	450	hgsvc	vg	HG00514	highconf	geno	0.5
INS	0	0	3646	0	NA	0	NA	450	hgsvc	vg	HG00514	highconf	geno	0.5
DEL	0	0	2711	0	NA	0	NA	450	hgsvc	vg	HG00514	highconf	geno	0.5
Total	0	0	6357	0	NA	0	NA	550	hgsvc	vg	HG00514	highconf	geno	0.5
INS	0	0	3646	0	NA	0	NA	550	hgsvc	vg	HG00514	highconf	geno	0.5
DEL	0	0	2711	0	NA	0	NA	550	hgsvc	vg	HG00514	highconf	geno	0.5
Total	0	0	6357	0	NA	0	NA	650	hgsvc	vg	HG00514	highconf	geno	0.5
INS	0	0	3646	0	NA	0	NA	650	hgsvc	vg	HG00514	highconf	geno	0.5
DEL	0	0	2711	0	NA	0	NA	650	hgsvc	vg	HG00514	highconf	geno	0.5
Total	4409	26157	4401	26454	0.8558	0.8574	0.8566	0	hgsvc	vg	HG00733	all	call	0.5
INS	2281	16564	2811	16134	0.879	0.8516	0.8651	0	hgsvc	vg	HG00733	all	call	0.5
DEL	2128	9593	1590	10320	0.8184	0.8665	0.8418	0	hgsvc	vg	HG00733	all	call	0.5
Total	3873	23368	6387	24468	0.8578	0.793	0.8241	2	hgsvc	vg	HG00733	all	call	0.5
INS	2142	15383	3572	15373	0.8778	0.8115	0.8433	2	hgsvc	vg	HG00733	all	call	0.5
DEL	1731	7985	2815	9095	0.8218	0.7636	0.7916	2	hgsvc	vg	HG00733	all	call	0.5
Total	3715	22676	6833	24022	0.8592	0.7785	0.8169	3	hgsvc	vg	HG00733	all	call	0.5
INS	2071	14851	3888	15057	0.8776	0.7948	0.8342	3	hgsvc	vg	HG00733	all	call	0.5
DEL	1644	7825	2945	8965	0.8264	0.7527	0.7878	3	hgsvc	vg	HG00733	all	call	0.5
Total	3538	21435	7903	22952	0.8583	0.7439	0.797	4	hgsvc	vg	HG00733	all	call	0.5
INS	1945	13810	4759	14186	0.8765	0.7488	0.8076	4	hgsvc	vg	HG00733	all	call	0.5
DEL	1593	7625	3144	8766	0.8272	0.736	0.7789	4	hgsvc	vg	HG00733	all	call	0.5
Total	3450	21029	8287	22568	0.8591	0.7314	0.7901	5	hgsvc	vg	HG00733	all	call	0.5
INS	1886	13476	5070	13875	0.8772	0.7324	0.7983	5	hgsvc	vg	HG00733	all	call	0.5
DEL	1564	7553	3217	8693	0.8285	0.7299	0.7761	5	hgsvc	vg	HG00733	all	call	0.5
Total	3351	20280	8999	21856	0.8582	0.7083	0.7761	7	hgsvc	vg	HG00733	all	call	0.5
INS	1841	12928	5562	13383	0.8753	0.7064	0.7818	7	hgsvc	vg	HG00733	all	call	0.5
DEL	1510	7352	3437	8473	0.8296	0.7114	0.766	7	hgsvc	vg	HG00733	all	call	0.5
Total	3078	18890	10258	20597	0.8599	0.6675	0.7516	10	hgsvc	vg	HG00733	all	call	0.5
INS	1699	11895	6437	12508	0.875	0.6602	0.7526	10	hgsvc	vg	HG00733	all	call	0.5
DEL	1379	6995	3821	8089	0.8353	0.6792	0.7492	10	hgsvc	vg	HG00733	all	call	0.5
Total	3002	18557	10506	20349	0.8608	0.6595	0.7468	12	hgsvc	vg	HG00733	all	call	0.5
INS	1655	11655	6597	12348	0.8757	0.6518	0.7473	12	hgsvc	vg	HG00733	all	call	0.5
DEL	1347	6902	3909	8001	0.8367	0.6718	0.7452	12	hgsvc	vg	HG00733	all	call	0.5
Total	2827	17660	11132	19723	0.862	0.6392	0.7341	14	hgsvc	vg	HG00733	all	call	0.5
INS	1558	10953	7048	11897	0.8755	0.628	0.7314	14	hgsvc	vg	HG00733	all	call	0.5
DEL	1269	6707	4084	7826	0.8409	0.6571	0.7377	14	hgsvc	vg	HG00733	all	call	0.5
Total	2417	15492	12887	17968	0.865	0.5823	0.696	21	hgsvc	vg	HG00733	all	call	0.5
INS	1336	9443	8150	10795	0.8761	0.5698	0.6905	21	hgsvc	vg	HG00733	all	call	0.5
DEL	1081	6049	4737	7173	0.8484	0.6023	0.7045	21	hgsvc	vg	HG00733	all	call	0.5
Total	2000	12741	15763	15092	0.8643	0.4891	0.6247	27	hgsvc	vg	HG00733	all	call	0.5
INS	1096	7609	10055	8890	0.8741	0.4693	0.6107	27	hgsvc	vg	HG00733	all	call	0.5
DEL	904	5132	5708	6202	0.8502	0.5207	0.6459	27	hgsvc	vg	HG00733	all	call	0.5
Total	1857	11808	16751	14104	0.8641	0.4571	0.5979	35	hgsvc	vg	HG00733	all	call	0.5
INS	1025	7072	10563	8382	0.8734	0.4424	0.5873	35	hgsvc	vg	HG00733	all	call	0.5
DEL	832	4736	6188	5722	0.8506	0.4804	0.614	35	hgsvc	vg	HG00733	all	call	0.5
Total	1624	10318	18223	12632	0.864	0.4094	0.5556	45	hgsvc	vg	HG00733	all	call	0.5
INS	893	6149	11362	7583	0.8732	0.4003	0.5489	45	hgsvc	vg	HG00733	all	call	0.5
DEL	731	4169	6861	5049	0.8508	0.4239	0.5659	45	hgsvc	vg	HG00733	all	call	0.5
Total	1480	9223	19357	11498	0.8617	0.3726	0.5202	50	hgsvc	vg	HG00733	all	call	0.5
INS	823	5439	12074	6871	0.8686	0.3627	0.5117	50	hgsvc	vg	HG00733	all	call	0.5
DEL	657	3784	7283	4627	0.8521	0.3885	0.5337	50	hgsvc	vg	HG00733	all	call	0.5
Total	1289	7949	20901	9954	0.8605	0.3226	0.4693	60	hgsvc	vg	HG00733	all	call	0.5
INS	713	4723	12899	6046	0.8688	0.3191	0.4668	60	hgsvc	vg	HG00733	all	call	0.5
DEL	576	3226	8002	3908	0.8485	0.3281	0.4732	60	hgsvc	vg	HG00733	all	call	0.5
Total	1034	6129	23006	7849	0.8556	0.2544	0.3922	75	hgsvc	vg	HG00733	all	call	0.5
INS	571	3616	14172	4773	0.8636	0.2519	0.39	75	hgsvc	vg	HG00733	all	call	0.5
DEL	463	2513	8834	3076	0.8444	0.2583	0.3956	75	hgsvc	vg	HG00733	all	call	0.5
Total	903	5232	23990	6865	0.8528	0.2225	0.3529	90	hgsvc	vg	HG00733	all	call	0.5
INS	512	3123	14693	4252	0.8591	0.2244	0.3559	90	hgsvc	vg	HG00733	all	call	0.5
DEL	391	2109	9297	2613	0.8436	0.2194	0.3482	90	hgsvc	vg	HG00733	all	call	0.5
Total	788	4607	24796	6059	0.8539	0.1964	0.3193	99	hgsvc	vg	HG00733	all	call	0.5
INS	448	2702	15226	3719	0.8578	0.1963	0.3195	99	hgsvc	vg	HG00733	all	call	0.5
DEL	340	1905	9570	2340	0.8486	0.1965	0.3191	99	hgsvc	vg	HG00733	all	call	0.5
Total	701	4120	25450	5405	0.8546	0.1752	0.2908	110	hgsvc	vg	HG00733	all	call	0.5
INS	399	2409	15625	3320	0.8579	0.1752	0.291	110	hgsvc	vg	HG00733	all	call	0.5
DEL	302	1711	9825	2085	0.85	0.1751	0.2904	110	hgsvc	vg	HG00733	all	call	0.5
Total	527	3072	26771	4084	0.8536	0.1324	0.2292	133	hgsvc	vg	HG00733	all	call	0.5
INS	308	1788	16450	2495	0.8531	0.1317	0.2282	133	hgsvc	vg	HG00733	all	call	0.5
DEL	219	1284	10321	1589	0.8543	0.1334	0.2308	133	hgsvc	vg	HG00733	all	call	0.5
Total	368	1936	28207	2648	0.8403	0.0858	0.1557	167	hgsvc	vg	HG00733	all	call	0.5
INS	218	1118	17325	1620	0.8368	0.0855	0.1551	167	hgsvc	vg	HG00733	all	call	0.5
DEL	150	818	10882	1028	0.845	0.0863	0.1566	167	hgsvc	vg	HG00733	all	call	0.5
Total	317	1648	28592	2263	0.8387	0.0733	0.1348	180	hgsvc	vg	HG00733	all	call	0.5
INS	188	950	17537	1408	0.8348	0.0743	0.1365	180	hgsvc	vg	HG00733	all	call	0.5
DEL	129	698	11055	855	0.844	0.0718	0.1323	180	hgsvc	vg	HG00733	all	call	0.5
Total	155	630	29929	926	0.8025	0.03	0.0578	250	hgsvc	vg	HG00733	all	call	0.5
INS	99	386	18378	567	0.7959	0.0299	0.0576	250	hgsvc	vg	HG00733	all	call	0.5
DEL	56	244	11551	359	0.8133	0.0301	0.0581	250	hgsvc	vg	HG00733	all	call	0.5
Total	0	0	30855	0	NA	0	NA	350	hgsvc	vg	HG00733	all	call	0.5
INS	0	0	18945	0	NA	0	NA	350	hgsvc	vg	HG00733	all	call	0.5
DEL	0	0	11910	0	NA	0	NA	350	hgsvc	vg	HG00733	all	call	0.5
Total	0	0	30855	0	NA	0	NA	450	hgsvc	vg	HG00733	all	call	0.5
INS	0	0	18945	0	NA	0	NA	450	hgsvc	vg	HG00733	all	call	0.5
DEL	0	0	11910	0	NA	0	NA	450	hgsvc	vg	HG00733	all	call	0.5
Total	0	0	30855	0	NA	0	NA	550	hgsvc	vg	HG00733	all	call	0.5
INS	0	0	18945	0	NA	0	NA	550	hgsvc	vg	HG00733	all	call	0.5
DEL	0	0	11910	0	NA	0	NA	550	hgsvc	vg	HG00733	all	call	0.5
Total	0	0	30855	0	NA	0	NA	650	hgsvc	vg	HG00733	all	call	0.5
INS	0	0	18945	0	NA	0	NA	650	hgsvc	vg	HG00733	all	call	0.5
DEL	0	0	11910	0	NA	0	NA	650	hgsvc	vg	HG00733	all	call	0.5
Total	11702	15784	9801	15784	0.5743	0.6169	0.5948	0	hgsvc	vg	HG00733	all	geno	0.5
INS	7460	9207	6119	9207	0.5524	0.6007	0.5755	0	hgsvc	vg	HG00733	all	geno	0.5
DEL	4242	6577	3682	6577	0.6079	0.6411	0.6241	0	hgsvc	vg	HG00733	all	geno	0.5
Total	9940	14660	10925	14660	0.5959	0.573	0.5842	2	hgsvc	vg	HG00733	all	geno	0.5
INS	6792	8748	6578	8748	0.5629	0.5708	0.5668	2	hgsvc	vg	HG00733	all	geno	0.5
DEL	3148	5912	4347	5912	0.6525	0.5763	0.612	2	hgsvc	vg	HG00733	all	geno	0.5
Total	9508	14368	11217	14368	0.6018	0.5616	0.581	3	hgsvc	vg	HG00733	all	geno	0.5
INS	6506	8530	6796	8530	0.5673	0.5566	0.5619	3	hgsvc	vg	HG00733	all	geno	0.5
DEL	3002	5838	4421	5838	0.6604	0.5691	0.6114	3	hgsvc	vg	HG00733	all	geno	0.5
Total	8725	13806	11779	13806	0.6128	0.5396	0.5739	4	hgsvc	vg	HG00733	all	geno	0.5
INS	5862	8064	7262	8064	0.5791	0.5262	0.5514	4	hgsvc	vg	HG00733	all	geno	0.5
DEL	2863	5742	4517	5742	0.6673	0.5597	0.6088	4	hgsvc	vg	HG00733	all	geno	0.5
Total	8460	13608	11977	13608	0.6166	0.5319	0.5711	5	hgsvc	vg	HG00733	all	geno	0.5
INS	5648	7911	7415	7911	0.5835	0.5162	0.5478	5	hgsvc	vg	HG00733	all	geno	0.5
DEL	2812	5697	4562	5697	0.6695	0.5553	0.6071	5	hgsvc	vg	HG00733	all	geno	0.5
Total	8061	13251	12334	13251	0.6218	0.5179	0.5651	7	hgsvc	vg	HG00733	all	geno	0.5
INS	5376	7655	7671	7655	0.5874	0.4995	0.5399	7	hgsvc	vg	HG00733	all	geno	0.5
DEL	2685	5596	4663	5596	0.6758	0.5455	0.6037	7	hgsvc	vg	HG00733	all	geno	0.5
Total	7191	12553	13032	12553	0.6358	0.4906	0.5538	10	hgsvc	vg	HG00733	all	geno	0.5
INS	4764	7175	8151	7175	0.601	0.4682	0.5264	10	hgsvc	vg	HG00733	all	geno	0.5
DEL	2427	5378	4881	5378	0.689	0.5242	0.5954	10	hgsvc	vg	HG00733	all	geno	0.5
Total	6970	12364	13221	12364	0.6395	0.4833	0.5505	12	hgsvc	vg	HG00733	all	geno	0.5
INS	4615	7045	8281	7045	0.6042	0.4597	0.5221	12	hgsvc	vg	HG00733	all	geno	0.5
DEL	2355	5319	4940	5319	0.6931	0.5185	0.5932	12	hgsvc	vg	HG00733	all	geno	0.5
Total	6434	11905	13680	11905	0.6492	0.4653	0.5421	14	hgsvc	vg	HG00733	all	geno	0.5
INS	4211	6723	8603	6723	0.6149	0.4387	0.5121	14	hgsvc	vg	HG00733	all	geno	0.5
DEL	2223	5182	5077	5182	0.6998	0.5051	0.5867	14	hgsvc	vg	HG00733	all	geno	0.5
Total	5281	10800	14785	10800	0.6716	0.4221	0.5184	21	hgsvc	vg	HG00733	all	geno	0.5
INS	3430	6021	9305	6021	0.6371	0.3929	0.4861	21	hgsvc	vg	HG00733	all	geno	0.5
DEL	1851	4779	5480	4779	0.7208	0.4658	0.5659	21	hgsvc	vg	HG00733	all	geno	0.5
Total	4136	9302	16283	9302	0.6922	0.3636	0.4768	27	hgsvc	vg	HG00733	all	geno	0.5
INS	2667	5082	10244	5082	0.6558	0.3316	0.4405	27	hgsvc	vg	HG00733	all	geno	0.5
DEL	1469	4220	6039	4220	0.7418	0.4113	0.5292	27	hgsvc	vg	HG00733	all	geno	0.5
Total	3679	8632	16953	8632	0.7012	0.3374	0.4556	35	hgsvc	vg	HG00733	all	geno	0.5
INS	2365	4712	10614	4712	0.6658	0.3075	0.4207	35	hgsvc	vg	HG00733	all	geno	0.5
DEL	1314	3920	6339	3920	0.7489	0.3821	0.506	35	hgsvc	vg	HG00733	all	geno	0.5
Total	3084	7582	18003	7582	0.7109	0.2963	0.4183	45	hgsvc	vg	HG00733	all	geno	0.5
INS	1959	4126	11200	4126	0.6781	0.2692	0.3854	45	hgsvc	vg	HG00733	all	geno	0.5
DEL	1125	3456	6803	3456	0.7544	0.3369	0.4658	45	hgsvc	vg	HG00733	all	geno	0.5
Total	2715	6866	18719	6866	0.7166	0.2684	0.3905	50	hgsvc	vg	HG00733	all	geno	0.5
INS	1716	3719	11607	3719	0.6843	0.2427	0.3583	50	hgsvc	vg	HG00733	all	geno	0.5
DEL	999	3147	7112	3147	0.759	0.3068	0.437	50	hgsvc	vg	HG00733	all	geno	0.5
Total	2278	5938	19647	5938	0.7227	0.2321	0.3514	60	hgsvc	vg	HG00733	all	geno	0.5
INS	1436	3235	12091	3235	0.6926	0.2111	0.3236	60	hgsvc	vg	HG00733	all	geno	0.5
DEL	842	2703	7556	2703	0.7625	0.2635	0.3917	60	hgsvc	vg	HG00733	all	geno	0.5
Total	1754	4650	20935	4650	0.7261	0.1817	0.2907	75	hgsvc	vg	HG00733	all	geno	0.5
INS	1103	2537	12789	2537	0.697	0.1655	0.2675	75	hgsvc	vg	HG00733	all	geno	0.5
DEL	651	2113	8146	2113	0.7645	0.206	0.3245	75	hgsvc	vg	HG00733	all	geno	0.5
Total	1468	3943	21642	3943	0.7287	0.1541	0.2544	90	hgsvc	vg	HG00733	all	geno	0.5
INS	929	2163	13163	2163	0.6995	0.1411	0.2348	90	hgsvc	vg	HG00733	all	geno	0.5
DEL	539	1780	8479	1780	0.7676	0.1735	0.283	90	hgsvc	vg	HG00733	all	geno	0.5
Total	1259	3503	22082	3503	0.7356	0.1369	0.2308	99	hgsvc	vg	HG00733	all	geno	0.5
INS	797	1877	13449	1877	0.7019	0.1225	0.2086	99	hgsvc	vg	HG00733	all	geno	0.5
DEL	462	1626	8633	1626	0.7787	0.1585	0.2634	99	hgsvc	vg	HG00733	all	geno	0.5
Total	1092	3156	22429	3156	0.7429	0.1234	0.2116	110	hgsvc	vg	HG00733	all	geno	0.5
INS	686	1675	13651	1675	0.7094	0.1093	0.1894	110	hgsvc	vg	HG00733	all	geno	0.5
DEL	406	1481	8778	1481	0.7848	0.1444	0.2439	110	hgsvc	vg	HG00733	all	geno	0.5
Total	784	2372	23213	2372	0.7516	0.0927	0.165	133	hgsvc	vg	HG00733	all	geno	0.5
INS	496	1252	14074	1252	0.7162	0.0817	0.1467	133	hgsvc	vg	HG00733	all	geno	0.5
DEL	288	1120	9139	1120	0.7955	0.1092	0.192	133	hgsvc	vg	HG00733	all	geno	0.5
Total	496	1486	24099	1486	0.7497	0.0581	0.1078	167	hgsvc	vg	HG00733	all	geno	0.5
INS	313	778	14548	778	0.7131	0.0508	0.0948	167	hgsvc	vg	HG00733	all	geno	0.5
DEL	183	708	9551	708	0.7946	0.069	0.127	167	hgsvc	vg	HG00733	all	geno	0.5
Total	413	1272	24313	1272	0.7549	0.0497	0.0933	180	hgsvc	vg	HG00733	all	geno	0.5
INS	262	671	14655	671	0.7192	0.0438	0.0826	180	hgsvc	vg	HG00733	all	geno	0.5
DEL	151	601	9658	601	0.7992	0.0586	0.1092	180	hgsvc	vg	HG00733	all	geno	0.5
Total	166	472	25113	472	0.7398	0.0184	0.0359	250	hgsvc	vg	HG00733	all	geno	0.5
INS	109	278	15048	278	0.7183	0.0181	0.0353	250	hgsvc	vg	HG00733	all	geno	0.5
DEL	57	194	10065	194	0.7729	0.0189	0.0369	250	hgsvc	vg	HG00733	all	geno	0.5
Total	0	0	25585	0	NA	0	NA	350	hgsvc	vg	HG00733	all	geno	0.5
INS	0	0	15326	0	NA	0	NA	350	hgsvc	vg	HG00733	all	geno	0.5
DEL	0	0	10259	0	NA	0	NA	350	hgsvc	vg	HG00733	all	geno	0.5
Total	0	0	25585	0	NA	0	NA	450	hgsvc	vg	HG00733	all	geno	0.5
INS	0	0	15326	0	NA	0	NA	450	hgsvc	vg	HG00733	all	geno	0.5
DEL	0	0	10259	0	NA	0	NA	450	hgsvc	vg	HG00733	all	geno	0.5
Total	0	0	25585	0	NA	0	NA	550	hgsvc	vg	HG00733	all	geno	0.5
INS	0	0	15326	0	NA	0	NA	550	hgsvc	vg	HG00733	all	geno	0.5
DEL	0	0	10259	0	NA	0	NA	550	hgsvc	vg	HG00733	all	geno	0.5
Total	0	0	25585	0	NA	0	NA	650	hgsvc	vg	HG00733	all	geno	0.5
INS	0	0	15326	0	NA	0	NA	650	hgsvc	vg	HG00733	all	geno	0.5
DEL	0	0	10259	0	NA	0	NA	650	hgsvc	vg	HG00733	all	geno	0.5
Total	584	6034	1450	6600	0.9118	0.8199	0.8634	0	hgsvc	vg	HG00733	highconf	call	0.5
INS	361	3601	919	3900	0.9089	0.8093	0.8562	0	hgsvc	vg	HG00733	highconf	call	0.5
DEL	223	2433	531	2700	0.916	0.8357	0.874	0	hgsvc	vg	HG00733	highconf	call	0.5
Total	552	5810	1735	6315	0.9132	0.7845	0.844	2	hgsvc	vg	HG00733	highconf	call	0.5
INS	351	3453	1096	3723	0.9077	0.7726	0.8347	2	hgsvc	vg	HG00733	highconf	call	0.5
DEL	201	2357	639	2592	0.9214	0.8022	0.8577	2	hgsvc	vg	HG00733	highconf	call	0.5
Total	524	5714	1840	6210	0.916	0.7714	0.8375	3	hgsvc	vg	HG00733	highconf	call	0.5
INS	340	3372	1181	3638	0.9084	0.7549	0.8246	3	hgsvc	vg	HG00733	highconf	call	0.5
DEL	184	2342	659	2572	0.9272	0.796	0.8566	3	hgsvc	vg	HG00733	highconf	call	0.5
Total	510	5486	2152	5898	0.9149	0.7327	0.8137	4	hgsvc	vg	HG00733	highconf	call	0.5
INS	329	3151	1485	3334	0.9055	0.6918	0.7844	4	hgsvc	vg	HG00733	highconf	call	0.5
DEL	181	2335	667	2564	0.9281	0.7936	0.8556	4	hgsvc	vg	HG00733	highconf	call	0.5
Total	498	5420	2239	5811	0.9158	0.7219	0.8074	5	hgsvc	vg	HG00733	highconf	call	0.5
INS	317	3086	1571	3248	0.9068	0.674	0.7733	5	hgsvc	vg	HG00733	highconf	call	0.5
DEL	181	2334	668	2563	0.928	0.7933	0.8554	5	hgsvc	vg	HG00733	highconf	call	0.5
Total	485	5283	2429	5621	0.9159	0.6983	0.7924	7	hgsvc	vg	HG00733	highconf	call	0.5
INS	310	2961	1746	3073	0.9052	0.6377	0.7483	7	hgsvc	vg	HG00733	highconf	call	0.5
DEL	175	2322	683	2548	0.9299	0.7886	0.8534	7	hgsvc	vg	HG00733	highconf	call	0.5
Total	434	4981	2797	5253	0.9199	0.6525	0.7635	10	hgsvc	vg	HG00733	highconf	call	0.5
INS	279	2708	2051	2768	0.9066	0.5744	0.7032	10	hgsvc	vg	HG00733	highconf	call	0.5
DEL	155	2273	746	2485	0.9362	0.7691	0.8445	10	hgsvc	vg	HG00733	highconf	call	0.5
Total	423	4939	2844	5206	0.9211	0.6467	0.7599	12	hgsvc	vg	HG00733	highconf	call	0.5
INS	273	2674	2090	2729	0.9074	0.5663	0.6974	12	hgsvc	vg	HG00733	highconf	call	0.5
DEL	150	2265	754	2477	0.9379	0.7666	0.8436	12	hgsvc	vg	HG00733	highconf	call	0.5
Total	398	4768	3006	5044	0.923	0.6266	0.7465	14	hgsvc	vg	HG00733	highconf	call	0.5
INS	259	2524	2230	2589	0.9069	0.5372	0.6747	14	hgsvc	vg	HG00733	highconf	call	0.5
DEL	139	2244	776	2455	0.9417	0.7598	0.841	14	hgsvc	vg	HG00733	highconf	call	0.5
Total	345	4424	3379	4671	0.9277	0.5802	0.7139	21	hgsvc	vg	HG00733	highconf	call	0.5
INS	219	2249	2525	2294	0.9113	0.476	0.6254	21	hgsvc	vg	HG00733	highconf	call	0.5
DEL	126	2175	854	2377	0.9452	0.7357	0.8274	21	hgsvc	vg	HG00733	highconf	call	0.5
Total	301	4076	3760	4290	0.9312	0.5329	0.6779	27	hgsvc	vg	HG00733	highconf	call	0.5
INS	186	1991	2799	2020	0.9146	0.4192	0.5749	27	hgsvc	vg	HG00733	highconf	call	0.5
DEL	115	2085	961	2270	0.9477	0.7026	0.8069	27	hgsvc	vg	HG00733	highconf	call	0.5
Total	280	3776	4086	3964	0.931	0.4924	0.6441	35	hgsvc	vg	HG00733	highconf	call	0.5
INS	172	1830	2970	1849	0.9141	0.3837	0.5405	35	hgsvc	vg	HG00733	highconf	call	0.5
DEL	108	1946	1116	2115	0.9474	0.6546	0.7742	35	hgsvc	vg	HG00733	highconf	call	0.5
Total	245	3277	4630	3420	0.9304	0.4248	0.5833	45	hgsvc	vg	HG00733	highconf	call	0.5
INS	147	1575	3228	1591	0.9146	0.3302	0.4852	45	hgsvc	vg	HG00733	highconf	call	0.5
