type	FP	TP	FN	TP.baseline	precision	recall	F1	qual	exp	method	sample	region	eval	min.cov
DEL	112	1040	2158	1038	0.9028	0.3248	0.4777	90	hgsvc	hsvlr_graph	NA19240	highconf	geno	0.5
Total	395	1674	4861	1671	0.8091	0.2558	0.3887	99	hgsvc	hsvlr_graph	NA19240	highconf	geno	0.5
INS	292	696	2642	694	0.7045	0.208	0.3212	99	hgsvc	hsvlr_graph	NA19240	highconf	geno	0.5
DEL	103	978	2219	977	0.9047	0.3057	0.457	99	hgsvc	hsvlr_graph	NA19240	highconf	geno	0.5
Total	358	1504	5031	1501	0.8077	0.2298	0.3578	110	hgsvc	hsvlr_graph	NA19240	highconf	geno	0.5
INS	266	608	2730	606	0.6957	0.1817	0.2881	110	hgsvc	hsvlr_graph	NA19240	highconf	geno	0.5
DEL	92	896	2301	895	0.9069	0.28	0.4279	110	hgsvc	hsvlr_graph	NA19240	highconf	geno	0.5
Total	282	1108	5427	1105	0.7971	0.1692	0.2791	133	hgsvc	hsvlr_graph	NA19240	highconf	geno	0.5
INS	201	417	2921	415	0.6748	0.1244	0.2101	133	hgsvc	hsvlr_graph	NA19240	highconf	geno	0.5
DEL	81	691	2506	690	0.8951	0.2159	0.3479	133	hgsvc	hsvlr_graph	NA19240	highconf	geno	0.5
Total	197	748	5787	745	0.7915	0.1141	0.1994	167	hgsvc	hsvlr_graph	NA19240	highconf	geno	0.5
INS	141	257	3081	255	0.6457	0.0764	0.1366	167	hgsvc	hsvlr_graph	NA19240	highconf	geno	0.5
DEL	56	491	2706	490	0.8976	0.1533	0.2619	167	hgsvc	hsvlr_graph	NA19240	highconf	geno	0.5
Total	166	660	5874	658	0.799	0.1007	0.1789	180	hgsvc	hsvlr_graph	NA19240	highconf	geno	0.5
INS	122	224	3114	222	0.6474	0.0665	0.1206	180	hgsvc	hsvlr_graph	NA19240	highconf	geno	0.5
DEL	44	436	2760	436	0.9083	0.1364	0.2372	180	hgsvc	hsvlr_graph	NA19240	highconf	geno	0.5
Total	55	204	6330	202	0.7876	0.0309	0.0595	250	hgsvc	hsvlr_graph	NA19240	highconf	geno	0.5
INS	43	76	3262	74	0.6387	0.0222	0.0429	250	hgsvc	hsvlr_graph	NA19240	highconf	geno	0.5
DEL	12	128	3068	128	0.9143	0.0401	0.0768	250	hgsvc	hsvlr_graph	NA19240	highconf	geno	0.5
Total	0	0	6532	0	NA	0	NA	350	hgsvc	hsvlr_graph	NA19240	highconf	geno	0.5
INS	0	0	3336	0	NA	0	NA	350	hgsvc	hsvlr_graph	NA19240	highconf	geno	0.5
DEL	0	0	3196	0	NA	0	NA	350	hgsvc	hsvlr_graph	NA19240	highconf	geno	0.5
Total	0	0	6532	0	NA	0	NA	450	hgsvc	hsvlr_graph	NA19240	highconf	geno	0.5
INS	0	0	3336	0	NA	0	NA	450	hgsvc	hsvlr_graph	NA19240	highconf	geno	0.5
DEL	0	0	3196	0	NA	0	NA	450	hgsvc	hsvlr_graph	NA19240	highconf	geno	0.5
Total	0	0	6532	0	NA	0	NA	550	hgsvc	hsvlr_graph	NA19240	highconf	geno	0.5
INS	0	0	3336	0	NA	0	NA	550	hgsvc	hsvlr_graph	NA19240	highconf	geno	0.5
DEL	0	0	3196	0	NA	0	NA	550	hgsvc	hsvlr_graph	NA19240	highconf	geno	0.5
Total	0	0	6532	0	NA	0	NA	650	hgsvc	hsvlr_graph	NA19240	highconf	geno	0.5
INS	0	0	3336	0	NA	0	NA	650	hgsvc	hsvlr_graph	NA19240	highconf	geno	0.5
DEL	0	0	3196	0	NA	0	NA	650	hgsvc	hsvlr_graph	NA19240	highconf	geno	0.5
Total	5639	24103	3754	24734	0.8104	0.8682	0.8383	0	hgsvc	hgsvc_graph	HG00514	all	call	0.5
INS	3209	15399	2388	14964	0.8275	0.8624	0.8446	0	hgsvc	hgsvc_graph	HG00514	all	call	0.5
DEL	2430	8704	1366	9770	0.7817	0.8773	0.8267	0	hgsvc	hgsvc_graph	HG00514	all	call	0.5
Total	5005	21923	5501	22987	0.8141	0.8069	0.8105	2	hgsvc	hgsvc_graph	HG00514	all	call	0.5
INS	3019	14396	3048	14304	0.8266	0.8243	0.8254	2	hgsvc	hgsvc_graph	HG00514	all	call	0.5
DEL	1986	7527	2453	8683	0.7912	0.7797	0.7854	2	hgsvc	hgsvc_graph	HG00514	all	call	0.5
Total	4809	21298	5956	22532	0.8158	0.7909	0.8032	3	hgsvc	hgsvc_graph	HG00514	all	call	0.5
INS	2917	13904	3373	13979	0.8266	0.8056	0.816	3	hgsvc	hgsvc_graph	HG00514	all	call	0.5
DEL	1892	7394	2583	8553	0.7963	0.768	0.7819	3	hgsvc	hgsvc_graph	HG00514	all	call	0.5
Total	4596	20115	6969	21519	0.814	0.7554	0.7836	4	hgsvc	hgsvc_graph	HG00514	all	call	0.5
INS	2763	12929	4135	13217	0.8239	0.7617	0.7916	4	hgsvc	hgsvc_graph	HG00514	all	call	0.5
DEL	1833	7186	2834	8302	0.7968	0.7455	0.7703	4	hgsvc	hgsvc_graph	HG00514	all	call	0.5
Total	4486	19695	7331	21157	0.8145	0.7427	0.7769	5	hgsvc	hgsvc_graph	HG00514	all	call	0.5
INS	2693	12607	4409	12943	0.824	0.7459	0.783	5	hgsvc	hgsvc_graph	HG00514	all	call	0.5
DEL	1793	7088	2922	8214	0.7981	0.7376	0.7667	5	hgsvc	hgsvc_graph	HG00514	all	call	0.5
Total	4329	18996	7931	20557	0.8144	0.7216	0.7652	7	hgsvc	hgsvc_graph	HG00514	all	call	0.5
INS	2594	12060	4874	12478	0.823	0.7191	0.7675	7	hgsvc	hgsvc_graph	HG00514	all	call	0.5
DEL	1735	6936	3057	8079	0.7999	0.7255	0.7609	7	hgsvc	hgsvc_graph	HG00514	all	call	0.5
Total	3968	17629	9205	19283	0.8163	0.6769	0.7401	10	hgsvc	hgsvc_graph	HG00514	all	call	0.5
INS	2408	11079	5739	11613	0.8215	0.6693	0.7376	10	hgsvc	hgsvc_graph	HG00514	all	call	0.5
DEL	1560	6550	3466	7670	0.8076	0.6888	0.7435	10	hgsvc	hgsvc_graph	HG00514	all	call	0.5
Total	3861	17280	9492	18996	0.8174	0.6668	0.7345	12	hgsvc	hgsvc_graph	HG00514	all	call	0.5
INS	2338	10818	5936	11416	0.8223	0.6579	0.731	12	hgsvc	hgsvc_graph	HG00514	all	call	0.5
DEL	1523	6462	3556	7580	0.8093	0.6807	0.7395	12	hgsvc	hgsvc_graph	HG00514	all	call	0.5
Total	3633	16398	10184	18304	0.8186	0.6425	0.7199	14	hgsvc	hgsvc_graph	HG00514	all	call	0.5
INS	2187	10143	6414	10938	0.8226	0.6304	0.7138	14	hgsvc	hgsvc_graph	HG00514	all	call	0.5
DEL	1446	6255	3770	7366	0.8122	0.6615	0.7291	14	hgsvc	hgsvc_graph	HG00514	all	call	0.5
Total	3100	14424	11775	16713	0.8231	0.5867	0.6851	21	hgsvc	hgsvc_graph	HG00514	all	call	0.5
INS	1864	8740	7419	9933	0.8242	0.5724	0.6756	21	hgsvc	hgsvc_graph	HG00514	all	call	0.5
DEL	1236	5684	4356	6780	0.8214	0.6088	0.6993	21	hgsvc	hgsvc_graph	HG00514	all	call	0.5
Total	2537	11928	14298	14190	0.8246	0.4981	0.6211	27	hgsvc	hgsvc_graph	HG00514	all	call	0.5
INS	1516	7033	9095	8257	0.8227	0.4759	0.603	27	hgsvc	hgsvc_graph	HG00514	all	call	0.5
DEL	1021	4895	5203	5933	0.8274	0.5328	0.6482	27	hgsvc	hgsvc_graph	HG00514	all	call	0.5
Total	2350	10998	15238	13250	0.8239	0.4651	0.5946	35	hgsvc	hgsvc_graph	HG00514	all	call	0.5
INS	1415	6469	9591	7761	0.8205	0.4473	0.579	35	hgsvc	hgsvc_graph	HG00514	all	call	0.5
DEL	935	4529	5647	5489	0.8289	0.4929	0.6182	35	hgsvc	hgsvc_graph	HG00514	all	call	0.5
Total	2033	9420	16801	11687	0.8225	0.4102	0.5474	45	hgsvc	hgsvc_graph	HG00514	all	call	0.5
INS	1218	5458	10506	6846	0.8176	0.3945	0.5322	45	hgsvc	hgsvc_graph	HG00514	all	call	0.5
DEL	815	3962	6295	4841	0.8294	0.4347	0.5704	45	hgsvc	hgsvc_graph	HG00514	all	call	0.5
Total	1824	8453	17950	10538	0.8225	0.3699	0.5103	50	hgsvc	hgsvc_graph	HG00514	all	call	0.5
INS	1095	4839	11191	6161	0.8155	0.3551	0.4948	50	hgsvc	hgsvc_graph	HG00514	all	call	0.5
DEL	729	3614	6759	4377	0.8321	0.393	0.5339	50	hgsvc	hgsvc_graph	HG00514	all	call	0.5
Total	1589	7203	19363	9125	0.8193	0.3203	0.4606	60	hgsvc	hgsvc_graph	HG00514	all	call	0.5
INS	956	4160	11941	5411	0.8131	0.3118	0.4508	60	hgsvc	hgsvc_graph	HG00514	all	call	0.5
DEL	633	3043	7422	3714	0.8278	0.3335	0.4755	60	hgsvc	hgsvc_graph	HG00514	all	call	0.5
Total	1260	5522	21358	7130	0.8142	0.2503	0.3829	75	hgsvc	hgsvc_graph	HG00514	all	call	0.5
INS	751	3171	13080	4272	0.8085	0.2462	0.3775	75	hgsvc	hgsvc_graph	HG00514	all	call	0.5
DEL	509	2351	8278	2858	0.822	0.2566	0.3911	75	hgsvc	hgsvc_graph	HG00514	all	call	0.5
Total	1104	4628	22434	6054	0.8074	0.2125	0.3364	90	hgsvc	hgsvc_graph	HG00514	all	call	0.5
INS	655	2672	13684	3668	0.8031	0.2114	0.3347	90	hgsvc	hgsvc_graph	HG00514	all	call	0.5
DEL	449	1956	8750	2386	0.8133	0.2143	0.3392	90	hgsvc	hgsvc_graph	HG00514	all	call	0.5
Total	988	4127	23164	5324	0.8068	0.1869	0.3035	99	hgsvc	hgsvc_graph	HG00514	all	call	0.5
INS	579	2334	14204	3148	0.8012	0.1814	0.2958	99	hgsvc	hgsvc_graph	HG00514	all	call	0.5
DEL	409	1793	8960	2176	0.8143	0.1954	0.3152	99	hgsvc	hgsvc_graph	HG00514	all	call	0.5
Total	878	3678	23721	4767	0.8073	0.1673	0.2772	110	hgsvc	hgsvc_graph	HG00514	all	call	0.5
INS	526	2070	14558	2794	0.7974	0.161	0.2679	110	hgsvc	hgsvc_graph	HG00514	all	call	0.5
DEL	352	1608	9163	1973	0.8204	0.1772	0.2914	110	hgsvc	hgsvc_graph	HG00514	all	call	0.5
Total	663	2816	24771	3717	0.8094	0.1305	0.2248	133	hgsvc	hgsvc_graph	HG00514	all	call	0.5
INS	402	1559	15200	2152	0.795	0.124	0.2145	133	hgsvc	hgsvc_graph	HG00514	all	call	0.5
DEL	261	1257	9571	1565	0.8281	0.1405	0.2402	133	hgsvc	hgsvc_graph	HG00514	all	call	0.5
Total	462	1842	25961	2527	0.7995	0.0887	0.1597	167	hgsvc	hgsvc_graph	HG00514	all	call	0.5
INS	290	1010	15912	1440	0.7769	0.083	0.15	167	hgsvc	hgsvc_graph	HG00514	all	call	0.5
DEL	172	832	10049	1087	0.8287	0.0976	0.1746	167	hgsvc	hgsvc_graph	HG00514	all	call	0.5
Total	408	1630	26261	2227	0.7998	0.0782	0.1425	180	hgsvc	hgsvc_graph	HG00514	all	call	0.5
INS	263	870	16135	1217	0.7679	0.0701	0.1285	180	hgsvc	hgsvc_graph	HG00514	all	call	0.5
DEL	145	760	10126	1010	0.8398	0.0907	0.1637	180	hgsvc	hgsvc_graph	HG00514	all	call	0.5
Total	189	603	27564	924	0.7614	0.0324	0.0622	250	hgsvc	hgsvc_graph	HG00514	all	call	0.5
INS	124	347	16837	515	0.7367	0.0297	0.0571	250	hgsvc	hgsvc_graph	HG00514	all	call	0.5
DEL	65	256	10727	409	0.7975	0.0367	0.0702	250	hgsvc	hgsvc_graph	HG00514	all	call	0.5
Total	0	0	28488	0	NA	0	NA	350	hgsvc	hgsvc_graph	HG00514	all	call	0.5
INS	0	0	17352	0	NA	0	NA	350	hgsvc	hgsvc_graph	HG00514	all	call	0.5
DEL	0	0	11136	0	NA	0	NA	350	hgsvc	hgsvc_graph	HG00514	all	call	0.5
Total	0	0	28488	0	NA	0	NA	450	hgsvc	hgsvc_graph	HG00514	all	call	0.5
INS	0	0	17352	0	NA	0	NA	450	hgsvc	hgsvc_graph	HG00514	all	call	0.5
DEL	0	0	11136	0	NA	0	NA	450	hgsvc	hgsvc_graph	HG00514	all	call	0.5
Total	0	0	28488	0	NA	0	NA	550	hgsvc	hgsvc_graph	HG00514	all	call	0.5
INS	0	0	17352	0	NA	0	NA	550	hgsvc	hgsvc_graph	HG00514	all	call	0.5
DEL	0	0	11136	0	NA	0	NA	550	hgsvc	hgsvc_graph	HG00514	all	call	0.5
Total	0	0	28488	0	NA	0	NA	650	hgsvc	hgsvc_graph	HG00514	all	call	0.5
INS	0	0	17352	0	NA	0	NA	650	hgsvc	hgsvc_graph	HG00514	all	call	0.5
DEL	0	0	11136	0	NA	0	NA	650	hgsvc	hgsvc_graph	HG00514	all	call	0.5
Total	12654	14154	9361	14154	0.528	0.6019	0.5625	0	hgsvc	hgsvc_graph	HG00514	all	geno	0.5
INS	8272	8162	5805	8162	0.4967	0.5844	0.537	0	hgsvc	hgsvc_graph	HG00514	all	geno	0.5
DEL	4382	5992	3556	5992	0.5776	0.6276	0.6016	0	hgsvc	hgsvc_graph	HG00514	all	geno	0.5
Total	11058	13227	10288	13227	0.5447	0.5625	0.5535	2	hgsvc	hgsvc_graph	HG00514	all	geno	0.5
INS	7622	7777	6190	7777	0.505	0.5568	0.5296	2	hgsvc	hgsvc_graph	HG00514	all	geno	0.5
DEL	3436	5450	4098	5450	0.6133	0.5708	0.5913	2	hgsvc	hgsvc_graph	HG00514	all	geno	0.5
Total	10619	12957	10558	12957	0.5496	0.551	0.5503	3	hgsvc	hgsvc_graph	HG00514	all	geno	0.5
INS	7329	7569	6398	7569	0.5081	0.5419	0.5245	3	hgsvc	hgsvc_graph	HG00514	all	geno	0.5
DEL	3290	5388	4160	5388	0.6209	0.5643	0.5912	3	hgsvc	hgsvc_graph	HG00514	all	geno	0.5
Total	9830	12428	11087	12428	0.5584	0.5285	0.543	4	hgsvc	hgsvc_graph	HG00514	all	geno	0.5
INS	6685	7143	6824	7143	0.5166	0.5114	0.514	4	hgsvc	hgsvc_graph	HG00514	all	geno	0.5
DEL	3145	5285	4263	5285	0.6269	0.5535	0.5879	4	hgsvc	hgsvc_graph	HG00514	all	geno	0.5
Total	9536	12250	11265	12250	0.5623	0.5209	0.5408	5	hgsvc	hgsvc_graph	HG00514	all	geno	0.5
INS	6470	7010	6957	7010	0.52	0.5019	0.5108	5	hgsvc	hgsvc_graph	HG00514	all	geno	0.5
DEL	3066	5240	4308	5240	0.6309	0.5488	0.587	5	hgsvc	hgsvc_graph	HG00514	all	geno	0.5
Total	9065	11956	11559	11956	0.5688	0.5084	0.5369	7	hgsvc	hgsvc_graph	HG00514	all	geno	0.5
INS	6122	6787	7180	6787	0.5258	0.4859	0.5051	7	hgsvc	hgsvc_graph	HG00514	all	geno	0.5
DEL	2943	5169	4379	5169	0.6372	0.5414	0.5854	7	hgsvc	hgsvc_graph	HG00514	all	geno	0.5
Total	8119	11294	12221	11294	0.5818	0.4803	0.5262	10	hgsvc	hgsvc_graph	HG00514	all	geno	0.5
INS	5497	6326	7641	6326	0.5351	0.4529	0.4906	10	hgsvc	hgsvc_graph	HG00514	all	geno	0.5
DEL	2622	4968	4580	4968	0.6545	0.5203	0.5797	10	hgsvc	hgsvc_graph	HG00514	all	geno	0.5
Total	7853	11107	12408	11107	0.5858	0.4723	0.523	12	hgsvc	hgsvc_graph	HG00514	all	geno	0.5
INS	5308	6192	7775	6192	0.5384	0.4433	0.4862	12	hgsvc	hgsvc_graph	HG00514	all	geno	0.5
DEL	2545	4915	4633	4915	0.6588	0.5148	0.578	12	hgsvc	hgsvc_graph	HG00514	all	geno	0.5
Total	7296	10649	12866	10649	0.5934	0.4529	0.5137	14	hgsvc	hgsvc_graph	HG00514	all	geno	0.5
INS	4881	5867	8100	5867	0.5459	0.4201	0.4748	14	hgsvc	hgsvc_graph	HG00514	all	geno	0.5
DEL	2415	4782	4766	4782	0.6644	0.5008	0.5711	14	hgsvc	hgsvc_graph	HG00514	all	geno	0.5
Total	6080	9660	13855	9660	0.6137	0.4108	0.4922	21	hgsvc	hgsvc_graph	HG00514	all	geno	0.5
INS	4062	5210	8757	5210	0.5619	0.373	0.4484	21	hgsvc	hgsvc_graph	HG00514	all	geno	0.5
DEL	2018	4450	5098	4450	0.688	0.4661	0.5557	21	hgsvc	hgsvc_graph	HG00514	all	geno	0.5
Total	4817	8392	15123	8392	0.6353	0.3569	0.457	27	hgsvc	hgsvc_graph	HG00514	all	geno	0.5
INS	3200	4392	9575	4392	0.5785	0.3145	0.4075	27	hgsvc	hgsvc_graph	HG00514	all	geno	0.5
DEL	1617	4000	5548	4000	0.7121	0.4189	0.5275	27	hgsvc	hgsvc_graph	HG00514	all	geno	0.5
Total	4301	7755	15760	7755	0.6432	0.3298	0.436	35	hgsvc	hgsvc_graph	HG00514	all	geno	0.5
INS	2848	4046	9921	4046	0.5869	0.2897	0.3879	35	hgsvc	hgsvc_graph	HG00514	all	geno	0.5
DEL	1453	3709	5839	3709	0.7185	0.3885	0.5043	35	hgsvc	hgsvc_graph	HG00514	all	geno	0.5
Total	3553	6710	16805	6710	0.6538	0.2853	0.3973	45	hgsvc	hgsvc_graph	HG00514	all	geno	0.5
INS	2307	3454	10513	3454	0.5995	0.2473	0.3502	45	hgsvc	hgsvc_graph	HG00514	all	geno	0.5
DEL	1246	3256	6292	3256	0.7232	0.341	0.4635	45	hgsvc	hgsvc_graph	HG00514	all	geno	0.5
Total	3122	6116	17399	6116	0.662	0.2601	0.3735	50	hgsvc	hgsvc_graph	HG00514	all	geno	0.5
INS	2021	3114	10853	3114	0.6064	0.223	0.3261	50	hgsvc	hgsvc_graph	HG00514	all	geno	0.5
DEL	1101	3002	6546	3002	0.7317	0.3144	0.4398	50	hgsvc	hgsvc_graph	HG00514	all	geno	0.5
Total	2616	5253	18262	5253	0.6676	0.2234	0.3348	60	hgsvc	hgsvc_graph	HG00514	all	geno	0.5
INS	1691	2702	11265	2702	0.6151	0.1935	0.2944	60	hgsvc	hgsvc_graph	HG00514	all	geno	0.5
DEL	925	2551	6997	2551	0.7339	0.2672	0.3918	60	hgsvc	hgsvc_graph	HG00514	all	geno	0.5
Total	2002	4071	19444	4071	0.6703	0.1731	0.2751	75	hgsvc	hgsvc_graph	HG00514	all	geno	0.5
INS	1279	2101	11866	2101	0.6216	0.1504	0.2422	75	hgsvc	hgsvc_graph	HG00514	all	geno	0.5
DEL	723	1970	7578	1970	0.7315	0.2063	0.3218	75	hgsvc	hgsvc_graph	HG00514	all	geno	0.5
Total	1664	3415	20100	3415	0.6724	0.1452	0.2388	90	hgsvc	hgsvc_graph	HG00514	all	geno	0.5
INS	1048	1771	12196	1771	0.6282	0.1268	0.211	90	hgsvc	hgsvc_graph	HG00514	all	geno	0.5
DEL	616	1644	7904	1644	0.7274	0.1722	0.2785	90	hgsvc	hgsvc_graph	HG00514	all	geno	0.5
Total	1456	3063	20452	3063	0.6778	0.1303	0.2186	99	hgsvc	hgsvc_graph	HG00514	all	geno	0.5
INS	901	1560	12407	1560	0.6339	0.1117	0.1899	99	hgsvc	hgsvc_graph	HG00514	all	geno	0.5
DEL	555	1503	8045	1503	0.7303	0.1574	0.259	99	hgsvc	hgsvc_graph	HG00514	all	geno	0.5
Total	1261	2744	20771	2744	0.6851	0.1167	0.1994	110	hgsvc	hgsvc_graph	HG00514	all	geno	0.5
INS	793	1383	12584	1383	0.6356	0.099	0.1713	110	hgsvc	hgsvc_graph	HG00514	all	geno	0.5
DEL	468	1361	8187	1361	0.7441	0.1425	0.2392	110	hgsvc	hgsvc_graph	HG00514	all	geno	0.5
Total	922	2122	21393	2122	0.6971	0.0902	0.1597	133	hgsvc	hgsvc_graph	HG00514	all	geno	0.5
INS	585	1050	12917	1050	0.6422	0.0752	0.1346	133	hgsvc	hgsvc_graph	HG00514	all	geno	0.5
DEL	337	1072	8476	1072	0.7608	0.1123	0.1957	133	hgsvc	hgsvc_graph	HG00514	all	geno	0.5
Total	596	1400	22115	1400	0.7014	0.0595	0.1097	167	hgsvc	hgsvc_graph	HG00514	all	geno	0.5
INS	384	693	13274	693	0.6435	0.0496	0.0921	167	hgsvc	hgsvc_graph	HG00514	all	geno	0.5
DEL	212	707	8841	707	0.7693	0.074	0.135	167	hgsvc	hgsvc_graph	HG00514	all	geno	0.5
Total	525	1232	22283	1232	0.7012	0.0524	0.0975	180	hgsvc	hgsvc_graph	HG00514	all	geno	0.5
INS	342	596	13371	596	0.6354	0.0427	0.08	180	hgsvc	hgsvc_graph	HG00514	all	geno	0.5
DEL	183	636	8912	636	0.7766	0.0666	0.1227	180	hgsvc	hgsvc_graph	HG00514	all	geno	0.5
Total	210	450	23065	450	0.6818	0.0191	0.0372	250	hgsvc	hgsvc_graph	HG00514	all	geno	0.5
INS	133	244	13723	244	0.6472	0.0175	0.0341	250	hgsvc	hgsvc_graph	HG00514	all	geno	0.5
DEL	77	206	9342	206	0.7279	0.0216	0.042	250	hgsvc	hgsvc_graph	HG00514	all	geno	0.5
Total	0	0	23515	0	NA	0	NA	350	hgsvc	hgsvc_graph	HG00514	all	geno	0.5
INS	0	0	13967	0	NA	0	NA	350	hgsvc	hgsvc_graph	HG00514	all	geno	0.5
DEL	0	0	9548	0	NA	0	NA	350	hgsvc	hgsvc_graph	HG00514	all	geno	0.5
Total	0	0	23515	0	NA	0	NA	450	hgsvc	hgsvc_graph	HG00514	all	geno	0.5
INS	0	0	13967	0	NA	0	NA	450	hgsvc	hgsvc_graph	HG00514	all	geno	0.5
DEL	0	0	9548	0	NA	0	NA	450	hgsvc	hgsvc_graph	HG00514	all	geno	0.5
Total	0	0	23515	0	NA	0	NA	550	hgsvc	hgsvc_graph	HG00514	all	geno	0.5
INS	0	0	13967	0	NA	0	NA	550	hgsvc	hgsvc_graph	HG00514	all	geno	0.5
DEL	0	0	9548	0	NA	0	NA	550	hgsvc	hgsvc_graph	HG00514	all	geno	0.5
Total	0	0	23515	0	NA	0	NA	650	hgsvc	hgsvc_graph	HG00514	all	geno	0.5
INS	0	0	13967	0	NA	0	NA	650	hgsvc	hgsvc_graph	HG00514	all	geno	0.5
DEL	0	0	9548	0	NA	0	NA	650	hgsvc	hgsvc_graph	HG00514	all	geno	0.5
Total	649	5870	1151	6474	0.9004	0.849	0.8739	0	hgsvc	hgsvc_graph	HG00514	highconf	call	0.5
INS	451	3447	820	3734	0.8843	0.8199	0.8509	0	hgsvc	hgsvc_graph	HG00514	highconf	call	0.5
DEL	198	2423	331	2740	0.9245	0.8922	0.9081	0	hgsvc	hgsvc_graph	HG00514	highconf	call	0.5
Total	618	5674	1410	6215	0.9018	0.8151	0.8563	2	hgsvc	hgsvc_graph	HG00514	highconf	call	0.5
INS	436	3329	961	3593	0.8842	0.789	0.8339	2	hgsvc	hgsvc_graph	HG00514	highconf	call	0.5
DEL	182	2345	449	2622	0.928	0.8538	0.8894	2	hgsvc	hgsvc_graph	HG00514	highconf	call	0.5
Total	590	5583	1512	6113	0.9044	0.8017	0.85	3	hgsvc	hgsvc_graph	HG00514	highconf	call	0.5
INS	422	3256	1042	3512	0.8853	0.7712	0.8243	3	hgsvc	hgsvc_graph	HG00514	highconf	call	0.5
DEL	168	2327	470	2601	0.9327	0.847	0.8878	3	hgsvc	hgsvc_graph	HG00514	highconf	call	0.5
Total	566	5357	1801	5824	0.9044	0.7638	0.8282	4	hgsvc	hgsvc_graph	HG00514	highconf	call	0.5
INS	404	3037	1323	3231	0.8826	0.7095	0.7866	4	hgsvc	hgsvc_graph	HG00514	highconf	call	0.5
DEL	162	2320	478	2593	0.9347	0.8444	0.8873	4	hgsvc	hgsvc_graph	HG00514	highconf	call	0.5
Total	547	5287	1890	5735	0.9062	0.7521	0.822	5	hgsvc	hgsvc_graph	HG00514	highconf	call	0.5
INS	388	2968	1409	3145	0.8844	0.6906	0.7756	5	hgsvc	hgsvc_graph	HG00514	highconf	call	0.5
DEL	159	2319	481	2590	0.9358	0.8434	0.8872	5	hgsvc	hgsvc_graph	HG00514	highconf	call	0.5
Total	531	5161	2054	5571	0.9067	0.7306	0.8092	7	hgsvc	hgsvc_graph	HG00514	highconf	call	0.5
INS	374	2844	1571	2983	0.8838	0.655	0.7524	7	hgsvc	hgsvc_graph	HG00514	highconf	call	0.5
DEL	157	2317	483	2588	0.9365	0.8427	0.8871	7	hgsvc	hgsvc_graph	HG00514	highconf	call	0.5
Total	466	4852	2435	5190	0.9124	0.6807	0.7797	10	hgsvc	hgsvc_graph	HG00514	highconf	call	0.5
INS	340	2569	1907	2647	0.8831	0.5812	0.701	10	hgsvc	hgsvc_graph	HG00514	highconf	call	0.5
DEL	126	2283	528	2543	0.9477	0.8281	0.8839	10	hgsvc	hgsvc_graph	HG00514	highconf	call	0.5
Total	450	4791	2505	5120	0.9141	0.6715	0.7742	12	hgsvc	hgsvc_graph	HG00514	highconf	call	0.5
INS	327	2514	1971	2583	0.8849	0.5672	0.6913	12	hgsvc	hgsvc_graph	HG00514	highconf	call	0.5
DEL	123	2277	534	2537	0.9488	0.8261	0.8832	12	hgsvc	hgsvc_graph	HG00514	highconf	call	0.5
Total	422	4613	2711	4914	0.9162	0.6445	0.7567	14	hgsvc	hgsvc_graph	HG00514	highconf	call	0.5
INS	308	2364	2145	2409	0.8847	0.529	0.6621	14	hgsvc	hgsvc_graph	HG00514	highconf	call	0.5
DEL	114	2249	566	2505	0.9518	0.8157	0.8785	14	hgsvc	hgsvc_graph	HG00514	highconf	call	0.5
Total	360	4278	3069	4556	0.9224	0.5975	0.7252	21	hgsvc	hgsvc_graph	HG00514	highconf	call	0.5
INS	260	2083	2439	2115	0.889	0.4644	0.6101	21	hgsvc	hgsvc_graph	HG00514	highconf	call	0.5
DEL	100	2195	630	2441	0.9564	0.7949	0.8682	21	hgsvc	hgsvc_graph	HG00514	highconf	call	0.5
Total	314	3940	3446	4179	0.9262	0.5481	0.6887	27	hgsvc	hgsvc_graph	HG00514	highconf	call	0.5
INS	224	1826	2723	1831	0.8907	0.4021	0.5541	27	hgsvc	hgsvc_graph	HG00514	highconf	call	0.5
DEL	90	2114	723	2348	0.9592	0.7646	0.8509	27	hgsvc	hgsvc_graph	HG00514	highconf	call	0.5
Total	289	3652	3766	3859	0.9267	0.5061	0.6547	35	hgsvc	hgsvc_graph	HG00514	highconf	call	0.5
INS	204	1672	2877	1677	0.8913	0.3682	0.5211	35	hgsvc	hgsvc_graph	HG00514	highconf	call	0.5
DEL	85	1980	889	2182	0.9588	0.7105	0.8162	35	hgsvc	hgsvc_graph	HG00514	highconf	call	0.5
Total	248	3173	4307	3318	0.9275	0.4351	0.5923	45	hgsvc	hgsvc_graph	HG00514	highconf	call	0.5
INS	174	1404	3164	1390	0.8897	0.3052	0.4545	45	hgsvc	hgsvc_graph	HG00514	highconf	call	0.5
DEL	74	1769	1143	1928	0.9598	0.6278	0.7591	45	hgsvc	hgsvc_graph	HG00514	highconf	call	0.5
Total	230	2920	4577	3048	0.927	0.3997	0.5586	50	hgsvc	hgsvc_graph	HG00514	highconf	call	0.5
INS	159	1267	3297	1257	0.8885	0.276	0.4212	50	hgsvc	hgsvc_graph	HG00514	highconf	call	0.5
DEL	71	1653	1280	1791	0.9588	0.5832	0.7253	50	hgsvc	hgsvc_graph	HG00514	highconf	call	0.5
Total	195	2455	5087	2538	0.9264	0.3329	0.4898	60	hgsvc	hgsvc_graph	HG00514	highconf	call	0.5
